bill_id,date,chamber,sequence,action
1352935,2020-02-27,Senate,1,"Introduced, referred to Senate Finance"
1352935,2020-06-12,Senate,2,"Scheduled for hearing and/or consideration (06/16/2020)"
1352935,2020-06-15,Senate,3,"Proposed Substitute"
1352935,2020-06-16,Senate,4,"Committee recommends passage of Sub A"
1352935,2020-06-16,Senate,5,"Placed on Senate Calendar (06/18/2020)"
1352935,2020-06-18,Senate,6,"Senate passed Sub A"
1352935,2020-06-18,House,7,"Placed on House Calendar (06/18/2020)"
1352935,2020-06-18,House,8,"House passed Sub A in concurrence"
1352935,2020-06-19,Senate,9,"Transmitted to Governor"
1352935,2020-06-24,Senate,10,"Signed by Governor"
1352936,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1352937,2020-02-27,Senate,1,"Introduced, referred to Senate Special Legislation and Veterans Affairs"
1352940,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1352942,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352945,2020-02-27,Senate,1,"Introduced, referred to Senate Education"
1352947,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352951,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1352951,2020-05-29,Senate,2,"Scheduled for hearing and/or consideration (06/02/2020)"
1352951,2020-06-02,Senate,3,"Committee recommended measure be held for further study"
1352952,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1352955,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352958,2020-02-27,Senate,1,"Introduced, referred to Senate Labor"
1352960,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352961,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1352965,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1352968,2020-02-27,Senate,1,"Introduced, referred to Senate Special Legislation and Veterans Affairs"
1352970,2020-02-27,Senate,1,"Introduced, referred to Senate Education"
1352973,2020-02-27,Senate,1,"Introduced, referred to Senate Environment and Agriculture"
1352975,2020-02-27,Senate,1,"Introduced, referred to Senate Finance"
1352978,2020-02-27,Senate,1,"Introduced, referred to Senate Education"
1352979,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352982,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1352984,2020-02-27,Senate,1,"Introduced, referred to Senate Commerce"
1352986,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1352988,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1352992,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1352995,2020-02-27,Senate,1,"Introduced, referred to Senate Labor"
1352997,2020-02-27,Senate,1,"Introduced, referred to Senate Environment and Agriculture"
1353000,2020-02-27,Senate,1,"Introduced, referred to Senate Commerce"
1353001,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353005,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353007,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1353010,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353011,2020-02-27,Senate,1,"Introduced, referred to Senate Commerce"
1353011,2020-02-28,Senate,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1353011,2020-03-03,Senate,3,"Committee recommended measure be held for further study"
1353013,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1353016,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1353019,2020-02-27,Senate,1,"Introduced, referred to Senate Finance"
1353020,2020-02-27,Senate,1,"Introduced, referred to Senate Environment and Agriculture"
1353024,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353026,2020-02-27,Senate,1,"Introduced, referred to Senate Environment and Agriculture"
1353026,2020-03-06,Senate,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1353026,2020-03-11,Senate,3,"Committee recommended measure be held for further study"
1353028,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1353032,2020-02-27,Senate,1,"Introduced, referred to Senate Commerce"
1353032,2020-02-28,Senate,2,"Scheduled for hearing and/or consideration (03/03/2020)"
1353032,2020-03-03,Senate,3,"Committee recommended measure be held for further study"
1353033,2020-02-27,Senate,1,"Placed on the Senate Consent Calendar (03/03/2020)"
1353033,2020-03-03,Senate,2,"Removed from Senate Consent Calendar and"
1353033,2020-03-03,Senate,3,"Recommended for Immediate Consideration"
1353033,2020-03-03,Senate,4,"Senate read and passed"
1353034,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1353035,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1353035,2020-07-31,Senate,2,"Scheduled for hearing and/or consideration"
1353035,2020-08-03,Senate,3,"Meeting postponed (08/05/2020)"
1353039,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353041,2020-02-27,Senate,1,"Introduced, referred to Senate Labor"
1353043,2020-02-27,Senate,1,"Introduced, referred to Senate Finance"
1353047,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1353050,2020-02-27,Senate,1,"Introduced, referred to Senate Education"
1353050,2020-03-06,Senate,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1353050,2020-03-11,Senate,3,"Committee recommended measure be held for further study"
1353051,2020-02-27,Senate,1,"Introduced, referred to Senate Health and Human Services"
1353055,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353056,2020-02-27,Senate,1,"Introduced, referred to Senate Special Legislation and Veterans Affairs"
1353058,2020-02-27,Senate,1,"Introduced, referred to Senate Finance"
1353060,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353063,2020-02-27,Senate,1,"Placed on the Senate Consent Calendar (03/03/2020)"
1353063,2020-03-03,Senate,2,"Senate read and passed"
1353065,2020-02-27,Senate,1,"Introduced, referred to Senate Education"
1353067,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353071,2020-02-27,Senate,1,"Introduced, referred to Senate Labor"
1353071,2020-03-06,Senate,2,"Scheduled for hearing and/or consideration (03/11/2020)"
1353071,2020-03-11,Senate,3,"Committee recommended measure be held for further study"
1353073,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353076,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1353076,2020-02-28,Senate,2,"Scheduled for hearing and/or consideration (03/05/2020)"
1353076,2020-03-05,Senate,3,"Committee recommended measure be held for further study"
1353078,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353081,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353082,2020-02-27,Senate,1,"Introduced, referred to Senate Housing and Municipal Government"
1353307,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1353533,2020-02-27,Senate,1,"Introduced, referred to Senate Judiciary"
1354637,2020-03-03,Senate,1,"Recommended for Immediate Consideration"
1354637,2020-03-03,Senate,2,"Senate read and passed"
1354656,2020-03-03,Senate,1,"Recommended for Immediate Consideration"
1354656,2020-03-03,Senate,2,"Senate read and passed"
1354678,2020-03-03,Senate,1,"Recommended for Immediate Consideration"
1354678,2020-03-03,Senate,2,"Senate read and passed"
1354906,2020-03-03,House,1,"House read and passed"
1354957,2020-03-03,House,1,"House read and passed"
1355006,2020-03-03,House,1,"House read and passed"
1355059,2020-03-03,House,1,"House read and passed"
1355110,2020-03-03,House,1,"House read and passed"
1355275,2020-03-04,Senate,1,"Placed on the Senate Consent Calendar (03/05/2020)"
1355275,2020-03-05,Senate,2,"Senate read and passed"
1355284,2020-03-04,House,1,"Introduced, referred to House Corporations"
1355284,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1355284,2020-03-06,House,3,"Committee postponed at request of sponsor (03/10/2020)"
1355297,2020-03-04,House,1,"Introduced, referred to House Corporations"
1355308,2020-03-04,Senate,1,"Recommended for Immediate Consideration"
1355308,2020-03-04,Senate,2,"Senate read and passed"
1355308,2020-03-05,House,3,"Referred to House Special Legislation"
1355321,2020-03-04,House,1,"Introduced, referred to House Veterans Affairs"
1355321,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/12/2020)"
1355321,2020-03-12,House,3,"Committee recommended measure be held for further study"
1355332,2020-03-04,House,1,"Introduced, referred to House Corporations"
1355341,2020-03-04,House,1,"Introduced, referred to House Finance"
1355341,2020-07-27,House,2,"Scheduled for hearing and/or consideration (07/29/2020)"
1355341,2020-07-29,House,3,"Committee recommended measure be held for further study"
1355356,2020-03-04,Senate,1,"Recommended for Immediate Consideration"
1355356,2020-03-04,Senate,2,"Senate read and passed"
1355363,2020-03-04,House,1,"Introduced, referred to House Judiciary"
1355363,2020-03-06,House,2,"Scheduled for hearing and/or consideration"
1355363,2020-03-11,House,3,"Meeting postponed (03/11/2020)"
1355373,2020-03-04,Senate,1,"Placed on the Senate Consent Calendar (03/05/2020)"
1355373,2020-03-05,Senate,2,"Senate read and passed"
1355747,2020-03-04,House,1,"House read and passed"
1355747,2020-03-04,Senate,2,"Referred to Senate Judiciary"
1355747,2020-03-06,Senate,3,"Scheduled for hearing and/or consideration (03/12/2020)"
1355807,2020-03-04,House,1,"House read and passed"
1355867,2020-03-04,House,1,"House read and passed"
1355925,2020-03-04,House,1,"House read and passed"
1356068,2020-03-05,House,1,"Introduced, referred to House Special Legislation"
1356070,2020-03-04,Senate,1,"Introduced, referred to Senate Judiciary"
1356070,2020-03-05,Senate,2,"Withdrawn at sponsor's request"
1356071,2020-03-05,Senate,1,"Recommended for Immediate Consideration"
1356071,2020-03-05,Senate,2,"Senate read and passed"
1356076,2020-03-04,Senate,1,"Introduced, referred to Senate Commerce"
1356077,2020-03-04,Senate,1,"Introduced, referred to Senate Labor"
1356080,2020-03-05,House,1,"Introduced, referred to House Municipal Government"
1356084,2020-03-04,Senate,1,"Introduced, referred to Senate Finance"
1356084,2020-06-12,Senate,2,"Scheduled for hearing and/or consideration (06/16/2020)"
1356084,2020-06-16,Senate,3,"Committee recommends passage"
1356084,2020-06-16,Senate,4,"Placed on Senate Calendar (06/18/2020)"
1356084,2020-06-18,Senate,5,"Senate read and passed"
1356084,2020-06-18,House,6,"Placed on House Calendar (06/18/2020)"
1356084,2020-06-18,House,7,"House passed in concurrence"
1356084,2020-06-19,Senate,8,"Transmitted to Governor"
1356084,2020-06-24,Senate,9,"Signed by Governor"
1356086,2020-03-04,Senate,1,"Introduced, referred to Senate Judiciary"
1356089,2020-03-04,Senate,1,"Introduced, referred to Senate Finance"
1356091,2020-03-04,Senate,1,"Introduced, referred to Senate Labor"
1356095,2020-03-04,Senate,1,"Introduced, referred to Senate Finance"
1356096,2020-03-04,Senate,1,"Introduced, referred to Senate Education"
1356100,2020-03-04,Senate,1,"Introduced, referred to Senate Health and Human Services"
1356102,2020-03-04,Senate,1,"Introduced, referred to Senate Judiciary"
1356106,2020-03-05,Senate,1,"Recommended for Immediate Consideration"
1356106,2020-03-05,Senate,2,"Senate read and passed"
1356108,2020-03-04,Senate,1,"Introduced, referred to Senate Finance"
1356111,2020-03-04,Senate,1,"Introduced, referred to Senate Commerce"
1356116,2020-03-04,Senate,1,"Introduced, referred to Senate Commerce"
1356117,2020-03-04,Senate,1,"Introduced, referred to Senate Special Legislation and Veterans Affairs"
1356119,2020-03-04,Senate,1,"Introduced, referred to Senate Education"
1356120,2020-03-05,Senate,1,"Recommended for Immediate Consideration"
1356120,2020-03-05,Senate,2,"Senate read and passed"
1356131,2020-03-04,Senate,1,"Introduced, referred to Senate Finance"
1356133,2020-03-04,Senate,1,"Introduced, referred to Senate Judiciary"
1356135,2020-03-04,Senate,1,"Introduced, referred to Senate Judiciary"
1356138,2020-03-05,House,1,"Introduced, referred to House H.E.W."
1356142,2020-03-04,Senate,1,"Introduced, referred to Senate Judiciary"
1356144,2020-03-04,Senate,1,"Introduced, referred to Senate Finance"
1356147,2020-03-04,Senate,1,"Introduced, referred to Senate Judiciary"
1356152,2020-03-04,Senate,1,"Introduced, referred to Senate Judiciary"
1356155,2020-03-04,Senate,1,"Introduced, referred to Senate Finance"
1356157,2020-03-04,Senate,1,"Introduced, referred to Senate Judiciary"
1356160,2020-03-05,House,1,"Introduced, referred to House Finance"
1356163,2020-03-04,Senate,1,"Introduced, referred to Senate Labor"
1356165,2020-03-04,Senate,1,"Introduced, referred to Senate Education"
1356168,2020-03-05,House,1,"Introduced, referred to House H.E.W."
1356173,2020-03-05,House,1,"Introduced, referred to House Corporations"
1356173,2020-03-06,House,2,"Scheduled for hearing and/or consideration (03/10/2020)"
1356173,2020-03-10,House,3,"Committee recommended measure be held for further study"
1356176,2020-03-04,Senate,1,"Introduced, referred to Senate Education"
1356179,2020-03-04,Senate,1,"Introduced, referred to Senate Judiciary"
1356182,2020-03-04,Senate,1,"Introduced, referred to Senate Health and Human Services"
1356185,2020-03-05,Senate,1,"Recommended for Immediate Consideration"
1356185,2020-03-05,Senate,2,"Senate read and passed"
1356186,2020-03-05,House,1,"Introduced, referred to House H.E.W."
1356188,2020-03-04,Senate,1,"Introduced, referred to Senate Health and Human Services"
1356189,2020-03-04,Senate,1,"Introduced, referred to Senate Judiciary"
1356442,2020-03-05,House,1,"House read and passed"
1356465,2020-03-05,House,1,"House read and passed"
1356492,2020-03-05,House,1,"House read and passed"
1356519,2020-03-05,Senate,1,"Introduced, referred to Senate Judiciary"
1356785,2020-03-06,House,1,"Introduced, referred to House Finance"
1356809,2020-03-06,House,1,"Introduced, referred to House Judiciary"
1356831,2020-03-06,House,1,"Introduced, referred to House Finance"
1356856,2020-03-06,House,1,"Introduced, referred to House H.E.W."
1356878,2020-03-06,House,1,"Introduced, referred to House H.E.W."
